username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TSFRadio;2016-06-20 09:23;0;0;"# Internacional Brexit: consulados portugueses inundados por… http://dlvr.it/Lc2ykr  Em http://www.TSF.pt pic.twitter.com/HE8KFVnvBb";;;#;"744792698935095298";https://twitter.com/TSFRadio/status/744792698935095298
TSFRadio;2016-06-20 09:23;0;0;"# Internacional Brexit: campanha ao som dos Coldplay http://dlvr.it/Lc2yT9  Em http://www.TSF.pt pic.twitter.com/e17WvdyTD3";;;#;"744792689544044545";https://twitter.com/TSFRadio/status/744792689544044545
MirpuriBespoke;2016-06-20 09:16;0;0;"British tailoring, Italian fabrics, French flair and German machinery. Brexit affects everyone!… https://www.instagram.com/p/BG3hlKpPs9j/";;;;"744790967207682051";https://twitter.com/MirpuriBespoke/status/744790967207682051
NicoScholtens;2016-06-20 09:15;0;0;"Last Week Tonight with John Oliver: Brexit https://www.youtube.com/watch?v=iAgKHSNqxa8 …";;;;"744790706430967808";https://twitter.com/NicoScholtens/status/744790706430967808
Purfleetjohn;2016-06-20 08:58;0;0;"Democracy is lying to people? Wow. You must be for Brexit";;;;"744786400025817088";https://twitter.com/Purfleetjohn/status/744786400025817088
ullakovacevic;2016-06-20 08:32;0;0;"varför panik ENGLAND kommer ATT klara sig utmärkt på egen hand so go for BREXIT!!!!!!";;;;"744779833620586496";https://twitter.com/ullakovacevic/status/744779833620586496
pairsonnalitesF;2016-06-20 08:30;0;0;"FRN : What France thinks about a Brexit: Britain's departure would mean France becoming the EU's unchallenged… http://dlvr.it/Lc27y4";;;;"744779361824342017";https://twitter.com/pairsonnalitesF/status/744779361824342017
BobDuffield;2016-06-20 08:29;0;0;"@ iVoteLeave I guess this means 'hating' at least 50% of the people who put you in power. I am one. I abhor racism. # Brexit";;@;#;"744779223609446400";https://twitter.com/BobDuffield/status/744779223609446400
ullakovacevic;2016-06-20 08:24;0;1;"BREXIT KOMMER ATT VINNA!!!!";;;;"744778008523743233";https://twitter.com/ullakovacevic/status/744778008523743233
BobDuffield;2016-06-20 08:24;2;4;"@ iVoteLeave @GavinBarwellMP Cameron is bricking it after QT roasting. So put in a call to Warsi. Expect a # Brexit earthquake";;@ @GavinBarwellMP;#;"744777941830119424";https://twitter.com/BobDuffield/status/744777941830119424
ignasicorney;2016-06-20 08:13;0;1;"Una llàstima si es deixen emportar per la política de la por # Brexit Marxeu i marxem d'aquesta # Europapic.twitter.com/rkxbLeo9hl";;;# #;"744775285279592448";https://twitter.com/ignasicorney/status/744775285279592448
donnantwich;2016-06-20 08:06;1;4;"Muslim "mouthpiece" conflates Brexit voters with racism. Imagine our surprise.";;;;"744773312862109696";https://twitter.com/donnantwich/status/744773312862109696
berlingske;2016-06-20 06:51;2;0;"Tænketank: Brexit kan blive dyrt for danske studerende http://www.politiko.dk/nyheder/taenketank-brexit-kan-blive-dyrt-for-danske-studerende?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/YEDlwYevkC";;;;"744754567087218688";https://twitter.com/berlingske/status/744754567087218688
TSFRadio;2016-06-20 06:32;0;1;"# Internacional Brexit: França é o país da União Europeia mais… http://dlvr.it/Lc0QfK  Em http://www.TSF.pt pic.twitter.com/8cEbIEfnOW";;;#;"744749682174234626";https://twitter.com/TSFRadio/status/744749682174234626
TSFRadio;2016-06-20 06:32;0;0;"# Internacional Brexit: Antiga secretária de Estado abandona… http://dlvr.it/Lc0QMf  Em http://www.TSF.pt pic.twitter.com/7wmRlCzD7B";;;#;"744749668270120960";https://twitter.com/TSFRadio/status/744749668270120960
BobDuffield;2016-06-20 01:51;0;0;"Don't forget the shy Brexiteers - plus massive support in Labour heartlands. We will win this. # Brexit";;;#;"744679078121324545";https://twitter.com/BobDuffield/status/744679078121324545
CavendishDS;2016-06-20 00:52;0;0;"# brexit # decisions # vote # voteleave # inorout # eureferendum2016 # eu #@London, United Kingdom https://www.instagram.com/p/BG2n8rrRCqc/";;@London;# # # # # # # #;"744664228259311616";https://twitter.com/CavendishDS/status/744664228259311616
JimStenman;2016-06-20 00:17;0;0;"Getting a crash course in how to run a teleprompter # cnn # behindthescenes # euref # brexit (photo… https://www.instagram.com/p/BG2j72XIjQa/";;;# # # #;"744655401413672960";https://twitter.com/JimStenman/status/744655401413672960
DaiIyLONDON;2016-06-20 00:02;0;0;"Channel 4 News barred from 'oversubscribed' Brexit rally http://j.mp/24ZzQMo # Londonpic.twitter.com/Mesfmt68pd";;;#;"744651510424862720";https://twitter.com/DaiIyLONDON/status/744651510424862720
prydwen3;2016-06-20 00:01;1;0;"I don't see it as # Brexit, just a means to get rid of Cameron and Osbourne";;;#;"744651310658686976";https://twitter.com/prydwen3/status/744651310658686976
mandy_reeder;2016-06-19 23:40;0;1;"# brexit @Hackney Wick https://www.instagram.com/p/BG2foQ5AOyZ/";;@Hackney;#;"744645937994162176";https://twitter.com/mandy_reeder/status/744645937994162176
Nee69;2016-06-19 23:39;0;0;"# Repost @ igeldard ・・・ # StopTTIP by a # VoteLeave and # Brexit - # Lexit # TTIP @Liverpool https://www.instagram.com/p/BG2flgMBo6H/";;@ @Liverpool;# # # # # #;"744645842984800256";https://twitter.com/Nee69/status/744645842984800256
compromtido22;2016-06-19 23:38;0;1;"Rajoy cree que el Brexit es una galleta para,acompañar el TE...";;;;"744645532216340481";https://twitter.com/compromtido22/status/744645532216340481
DailyGLAMORGAN;2016-06-19 23:23;0;0;"This # Cardiff man's home-made anti-Brexit poster has become the talk of the UK http://j.mp/24ZwA3K # Cymrupic.twitter.com/YSLqFaUTT1";;;# #;"744641687767519233";https://twitter.com/DailyGLAMORGAN/status/744641687767519233
AndyRFCCharman;2016-06-19 23:19;0;0;"London reported to believe # StrongerIn but has large numbers of immigrants. Londoners know truth & have seen thru # Brexit lies # VoteRemain";;;# # #;"744640749019463680";https://twitter.com/AndyRFCCharman/status/744640749019463680
AndyRFCCharman;2016-06-19 23:12;0;4;"# Brexit wasted money sending this to my kids 'cos they're intelligent, educated & see their future in EU # VoteRemainpic.twitter.com/s0cHfyipf9";;;# #;"744638901118087168";https://twitter.com/AndyRFCCharman/status/744638901118087168
nancywoods786;2016-06-19 23:10;0;0;"The ‘TSUNAMI’ of BREXIT https://tellippali.wordpress.com/2016/06/19/the-tsunami-of-brexit …pic.twitter.com/nHxIDXVnVw";;;;"744638472225325057";https://twitter.com/nancywoods786/status/744638472225325057
dykesy1;2016-06-19 22:58;1;0;"“ @ SkyNews: FINANCIAL TIMES FRONT PAGE: 'Cameron invokes murdered MP in neck-and-neck Brexit race' # skypapers pic.twitter.com/UWsrU6XfvA”";;@;#;"744635610711883776";https://twitter.com/dykesy1/status/744635610711883776
rock2shark;2016-06-19 22:54;2;4;"Boris, you have to get rid of Cameron to carry out # Brexit wishes, otherwise long grass will again bog us down. @ BorisJohnson";;@;#;"744634573871525888";https://twitter.com/rock2shark/status/744634573871525888
Newsminster;2016-06-19 22:46;0;0;"The Guardian view on the economics of Brexit: running wild risks is not British |… http://bit.ly/265S195 # Politicspic.twitter.com/MnjEqQJhRR";;;#;"744632382435663872";https://twitter.com/Newsminster/status/744632382435663872
Andrew_H;2016-06-19 22:22;0;0;"Brexit Country part 3 @North Star Iver https://www.instagram.com/p/BG2WwHCxA-Y/";;@North;;"744626411747553281";https://twitter.com/Andrew_H/status/744626411747553281
rock2shark;2016-06-19 22:17;0;1;"Have you watched news in last few years? Browse http://www.perock.co.uk/articles/euDamage_Brit01.shtml … Watch BREXIT";;;;"744625184779415552";https://twitter.com/rock2shark/status/744625184779415552
SWFLabour;2016-06-19 22:14;1;0;"# Labour: The Guardian view on the economics of Brexit: running wild risks is not British |… http://j.mp/265RrIk pic.twitter.com/Z91oyb3Mzt";;;#;"744624296778096640";https://twitter.com/SWFLabour/status/744624296778096640
ptext;2016-06-19 22:00;0;0;"PM: Mittelbayerische Zeitung: Kommentar von Jochen Wittmann zu Brexit/ ... https://www.ptext.de/n/1106355";;;;"744620956451241984";https://twitter.com/ptext/status/744620956451241984
PavelBenes;2016-06-19 21:53;0;0;"Black xicht forever! # brexit # labradosti # labrador @BIO | OKO https://www.instagram.com/p/BG2TZn_L-1j/";;@BIO;# # #;"744619042053431296";https://twitter.com/PavelBenes/status/744619042053431296
DailyGLOUCESTER;2016-06-19 21:48;0;2;"# Stroud nurse's wish to campaign for Brexit is granted - 19 years after… http://j.mp/24Zr94E # Gloucestershirepic.twitter.com/jZcKdlUrZN";;;# #;"744617779664347136";https://twitter.com/DailyGLOUCESTER/status/744617779664347136
Newsminster;2016-06-19 21:42;0;0;"Nobel prize-winning economists warn of long-term damage after Brexit http://bit.ly/265MVd6 # Politicspic.twitter.com/IPztN3inLu";;;#;"744616264492949504";https://twitter.com/Newsminster/status/744616264492949504
cheni_zim;2016-06-19 21:26;6;9;"Let's state facts shall we. It is the ageing population not immigrants that are stretching the # NHS # StrongerIn # Brexit";;;# # #;"744612430572040192";https://twitter.com/cheni_zim/status/744612430572040192
MitchellSheyna;2016-06-19 21:24;0;0;"RIVAZ, KEEP YOUR NOSE OUT!. YOU ARE GREAT FOR BREXIT!.?";;;;"744611917419974656";https://twitter.com/MitchellSheyna/status/744611917419974656
MedBrad_;2016-06-19 21:09;0;1;"Saludando a mi amija la Reina Isabel para que vote no por el Brexit @Buckingham Palace https://www.instagram.com/p/BG2Oa4KBbNi/";;@Buckingham;;"744608088750174208";https://twitter.com/MedBrad_/status/744608088750174208
fulvioschiavone;2016-06-19 20:38;0;0;"Brivido in Europa, si vota su Brexit. Al via maturità http://n.mynews.ly/!YB.D_Oai  via @ NewsRepublicIta";;@;;"744600218172272640";https://twitter.com/fulvioschiavone/status/744600218172272640
MottinVictor;2016-06-19 20:17;0;3;"J'ai parié 5 € avec mon père qu'il y aura pas de Brexit alors les anglais faites pas les cons";;;;"744595025686835200";https://twitter.com/MottinVictor/status/744595025686835200
jc72;2016-06-19 20:15;0;0;"# Zondag @ NOS Weer veel vreselijk nieuws. Ik hoop dat donderdag@ # referendum@ # brexit een overwinning voor de Nee kamp is.";;@ @ @;# # #;"744594351108595712";https://twitter.com/jc72/status/744594351108595712
ptext;2016-06-19 19:36;0;0;"PM: Rheinische Post: Erbitterte Brexit-Debatte Kommentar Von Maximili ... https://www.ptext.de/n/1106341";;;;"744584673238618114";https://twitter.com/ptext/status/744584673238618114
donnantwich;2016-06-19 19:35;0;0;"they have and they will and after the vote we'll never hear her name again # VoteLeave # BREXIT";;;# #;"744584516476542976";https://twitter.com/donnantwich/status/744584516476542976
noemihernandez;2016-06-19 19:31;0;2;"Political campaign # marketingpolitico # politics # marketing # propaganda # brexit # 23june # votein… https://www.instagram.com/p/BG2DNOZKZjQ/";;;# # # # # # #;"744583430323724288";https://twitter.com/noemihernandez/status/744583430323724288
Andrew_H;2016-06-19 19:24;0;0;"Brexit Country part deux @Crown Cookham https://www.instagram.com/p/BG2CX4MRA1y/";;@Crown;;"744581598541156353";https://twitter.com/Andrew_H/status/744581598541156353
Andrew_H;2016-06-19 19:23;0;0;"Brexit Country @The Odney Club - JLP https://www.instagram.com/p/BG2CQtHRA1W/";;@The;;"744581352180178944";https://twitter.com/Andrew_H/status/744581352180178944
BascPere;2016-06-19 18:28;0;0;"@ JmGarretas Yo creo que es un daño colateral al no Brexit, el tiempo nos lo dira!";;@;;"744567493742706689";https://twitter.com/BascPere/status/744567493742706689
the_duke59;2016-06-19 18:12;0;0;"The EU needs a bloody nose but # Brexit is not the way to do it,as much as it feels right.";;;#;"744563516699459584";https://twitter.com/the_duke59/status/744563516699459584
DailyGLAMORGAN;2016-06-19 18:01;0;0;"'Anger over immigration has prevailed over reason' - Reverend Aled Edwards on Brexit http://j.mp/265wi17 # Cymrupic.twitter.com/RMtmbVHUU9";;;#;"744560799432089602";https://twitter.com/DailyGLAMORGAN/status/744560799432089602
johnmaccann;2016-06-19 17:37;0;0;"The Observer view on how to vote in the European Union referendum http://gu.com/p/4ynq3?CMP=Share_AndroidApp_Twitter … # Brexit # EUref # Remain";;;# # #;"744554832736956416";https://twitter.com/johnmaccann/status/744554832736956416
johnmaccann;2016-06-19 17:34;0;0;"Brussels isn’t the bad guy. Tory cuts cause Britain’s troubles. Vote to leave wont change that http://gu.com/p/4yvyn?CMP=Share_AndroidApp_Twitter … # Brexit # Remain";;;# #;"744554038117666816";https://twitter.com/johnmaccann/status/744554038117666816
DailyKENT;2016-06-19 17:28;0;0;"Chris Grayling visits Gurdwara temple in Gravesend during Brexit suspension after Jo… http://goo.gl/dsuOaP # Kentpic.twitter.com/FQBg7aVAMC";;;#;"744552352024133633";https://twitter.com/DailyKENT/status/744552352024133633
MekVox;2016-06-19 17:08;0;0;"# Brexit # London # LiverpoolStation @Liverpool St Station https://www.instagram.com/p/BG1y3FME-XL/";;@Liverpool;# # #;"744547486946201601";https://twitter.com/MekVox/status/744547486946201601
MekVox;2016-06-19 16:58;0;0;"# RegentStreet # London # Brexit @Regent Street https://www.instagram.com/p/BG1xo-lE-Sl/";;@Regent;# # #;"744544803120099329";https://twitter.com/MekVox/status/744544803120099329
Newsminster;2016-06-19 16:54;1;0;"Fear and loathing as Brussels braces for Brexit calamity http://bit.ly/24Z5qdp # Politicspic.twitter.com/ApbupbqAI0";;;#;"744543914556723205";https://twitter.com/Newsminster/status/744543914556723205
DailyKENT;2016-06-19 16:23;0;0;"Chris Grayling visits Gurdwara temple in Gravesend during Brexit suspension after Jo… http://goo.gl/dnWYoc # Kentpic.twitter.com/2qyFyWRnvN";;;#;"744535964513615873";https://twitter.com/DailyKENT/status/744535964513615873
rock2shark;2016-06-19 16:21;6;6;"To David Cameron: Please Sir, Why won't Angela let me buy Mercedes and BMW's if I vote Brexit? @ Angie_Merkel @ DavidDavisMP @ Nigel_Farage";;@ @ @;;"744535639392194560";https://twitter.com/rock2shark/status/744535639392194560
ullakovacevic;2016-06-19 16:18;0;0;"inte alls det blir BREXIT";;;;"744534890566270976";https://twitter.com/ullakovacevic/status/744534890566270976
julianmerino;2016-06-19 16:17;0;0;"True # Brexit love @Sheffield https://www.instagram.com/p/BG1tBbzv1C6HCA-Qx5h1tQXoRnBy-p9RuGYDH40/ …";;@Sheffield;#;"744534652795269120";https://twitter.com/julianmerino/status/744534652795269120
rock2shark;2016-06-19 16:15;0;1;"By the glass? Looks good! Must buy before # Brexit !";;;#;"744534111193280512";https://twitter.com/rock2shark/status/744534111193280512
DailyGLOUCESTER;2016-06-19 15:55;0;0;"# Stroud woman launches Brexit campaign - 19 years after she died http://j.mp/265kfkk # Gloucestershire";;;# #;"744528940652331008";https://twitter.com/DailyGLOUCESTER/status/744528940652331008
bigpip123;2016-06-19 15:52;1;0;"One minute we are great ...now nobody will trade with us.. # liar # brexit # voteout # greatbritain… https://www.instagram.com/p/BG1qG_jrkCj/";;;# # # #;"744528243479412736";https://twitter.com/bigpip123/status/744528243479412736
bigpip123;2016-06-19 15:46;0;0;"Dont belive the scaremongering # voteleave # out # brexit # greatbritain # iamout @Wigan https://www.instagram.com/p/BG1peBErkAO/";;@Wigan;# # # # #;"744526833929064449";https://twitter.com/bigpip123/status/744526833929064449
Psicovirginio;2016-06-19 15:18;0;1;"# brexit # remain # cornwall # truro @Truro town centre Cornwall https://www.instagram.com/p/BG1mRY0xrqE/";;@Truro;# # # #;"744519810269077505";https://twitter.com/Psicovirginio/status/744519810269077505
donnantwich;2016-06-19 14:59;39;23;"if you were wondering how low Remain would sink, this is just the beginning. # BREXIT pic.twitter.com/FdgM3BQIce";;;#;"744514933686210560";https://twitter.com/donnantwich/status/744514933686210560
nickyjmorgan;2016-06-19 14:40;0;0;"Plus I already voted hope you make the right decision # Brexit # VoteLeave";;;# #;"744510128599212033";https://twitter.com/nickyjmorgan/status/744510128599212033
maltreateddd;2016-06-19 14:30;0;0;"Current mood # brexit # hungover @Dreamland Margate https://www.instagram.com/p/BG1gxSYjJDa/";;@Dreamland;# #;"744507703981117444";https://twitter.com/maltreateddd/status/744507703981117444
DSWillemSchuur;2016-06-19 14:28;0;0;"Britain:Europe cant miss you lets fight againt red tape and for freedom in europe together with english humour@brexit # Brexit";;@brexit;#;"744507240669904897";https://twitter.com/DSWillemSchuur/status/744507240669904897
VaeVictis;2016-06-19 13:48;10;8;"David Cameron: «In caso di # Brexit non mollerò, sarei comunque la persona più adeguata per gestirla.» Piddinity International.";;;#;"744497133395525632";https://twitter.com/VaeVictis/status/744497133395525632
Purfleetjohn;2016-06-19 13:45;0;4;"Scots Indy was an economic fiasco waiting to happen but at least independence was worth having. Fail to see any benefit to Brexit";;;;"744496300796813313";https://twitter.com/Purfleetjohn/status/744496300796813313
Purfleetjohn;2016-06-19 13:33;0;0;"Brexit won't even stop immigration. Frankly it's a load of bollocks preached by charlatans";;;;"744493301177454592";https://twitter.com/Purfleetjohn/status/744493301177454592
SebastnHW;2016-06-19 13:28;1;1;"@ VoteRemain # ImIN # Brixton # Brexit # BREMAIN # EU #Aztec#symbols # European # shirt @… https://www.instagram.com/p/BG1Zrvjrea2/";;@ @;# # # # # #Aztec #symbols # #;"744492120380215296";https://twitter.com/SebastnHW/status/744492120380215296
Purfleetjohn;2016-06-19 13:21;0;0;"pretty sure if there's NOT a Brexit we'll be looking at rise of Far Right violence";;;;"744490342632800256";https://twitter.com/Purfleetjohn/status/744490342632800256
lucio299;2016-06-19 13:19;0;0;"de proximidad !! Solucion =SALIRSE DE LA PUTA EU !!BREXIT SI :)";;;;"744489893997457408";https://twitter.com/lucio299/status/744489893997457408
racingindore;2016-06-19 13:06;0;1;"Why do they insist on inflicting Paddy Ashdown on us, he's only ever been in a minority or wrong, find a proper politician @ afneil # Brexit";;@;#;"744486628123643904";https://twitter.com/racingindore/status/744486628123643904
joeman116;2016-06-19 13:03;0;0;"" @ TorSjoberg14: (((they))) wont let you leave the Euro Zone # Brexit # JoCoxMP https://twitter.com/TorSjoberg14/status/744460504945594368/photo/1pic.twitter.com/Grrnr72y09 " lies. Sweden still use krone";;@;# #;"744485687584559104";https://twitter.com/joeman116/status/744485687584559104
thaz01t;2016-06-19 12:45;0;0;"Will # skynews still support stay campaign,when emperor # murdoch is telling @ TheSun 2 back # brexit,makin sure hes right after vote # bbcnews";;@;# # # #;"744481136282378240";https://twitter.com/thaz01t/status/744481136282378240
lionelaubert;2016-06-19 12:36;0;0;"Markets remain skittish as Brexit vote looms http://klou.tt/kg2a4x6fot64";;;;"744478956187877376";https://twitter.com/lionelaubert/status/744478956187877376
racingindore;2016-06-19 12:23;1;3;"“ @ NoThanksEU This, from Peter Hitchens,is a really beautiful read. Drop whatever you're doing and read it. http://dailym.ai/1WV5N9q ” # Brexit";;@;#;"744475774984593408";https://twitter.com/racingindore/status/744475774984593408
seanmckt;2016-06-19 12:07;0;0;"Hmm # brexit winning the polls , Murder of MP takes place , by a brexit extremist Suddenly # brRemain surge in latest polls . Hmm.";;;# #;"744471738914832384";https://twitter.com/seanmckt/status/744471738914832384
erivonk;2016-06-19 11:57;0;0;"Beautiful day for the market. Brexit is becoming more visible now. (@Queens Park Farmers Market in London) https://www.swarmapp.com/c/hVF8TBpqJQp";;@Queens;;"744469136579911680";https://twitter.com/erivonk/status/744469136579911680
racingindore;2016-06-19 11:38;0;0;"Be interesting if @ Peston has to show his Bosses his Remain credentials # BBC # Brexit";;@;# #;"744464274219753472";https://twitter.com/racingindore/status/744464274219753472
lutdebisschop;2016-06-19 11:34;0;0;"Europa is te rechts … # brexit ? # Illgetmycoat # 7dag";;;# # #;"744463412583931904";https://twitter.com/lutdebisschop/status/744463412583931904
RTF83;2016-06-19 11:29;0;2;"# brexit # Gersey John Nettles in disguise # Bergerac";;;# # #;"744462016136548352";https://twitter.com/RTF83/status/744462016136548352
racingindore;2016-06-19 11:17;1;0;"# GreasyGeorge screaming for his political career on @ Peston no hyperbole too much, no lie which is not worth reiterating # resign # Brexit";;@;# # #;"744459068866199552";https://twitter.com/racingindore/status/744459068866199552
halfeatenmind;2016-06-19 11:12;1;1;"UK EU REFERENDUM: Brexit or Bremain table https://halfeatenmind.wordpress.com/2016/06/19/uk-eu-referendum-brexit-or-bremain-table …";;;;"744457726038675456";https://twitter.com/halfeatenmind/status/744457726038675456
KarateJesus44;2016-06-19 11:09;1;3;"Let us spurn Brexit and remain a beacon of tolerance https://next.ft.com/content/7c7f2dbe-3474-11e6-bda0-04585c31b153 … via @ FTpic.twitter.com/GuCsuo4KPB";;@;;"744456977447784448";https://twitter.com/KarateJesus44/status/744456977447784448
donnantwich;2016-06-19 11:01;0;1;"No bad thing has ever been undone by changing a vote. # VoteLeave # BREXIT";;;# #;"744455129261281280";https://twitter.com/donnantwich/status/744455129261281280
PaulDoughty1;2016-06-19 10:48;3;0;". @ telegraph supporting # Brexit: "We must vote Leave to create a Britain fit for the future"  | via @ telegraph http://www.telegraph.co.uk/opinion/2016/06/18/we-must-vote-leave-to-create-a-britain-fit-for-the-future/?utm_source=dlvr.it&utm_medium=twitter …";;@ @;#;"744451761977589760";https://twitter.com/PaulDoughty1/status/744451761977589760
Lifemodelnick;2016-06-19 10:48;1;0;"Strange how most of the leaders of the Brexit campaign are failed Ministers or failed party leaders. Common sense surely says remain";;;;"744451760895451136";https://twitter.com/Lifemodelnick/status/744451760895451136
Newsminster;2016-06-19 10:32;0;0;"EU Referendum Brexit Effect On Education, Universities And Learning http://huff.to/264YdOD # Politicspic.twitter.com/P59kvIgQe0";;;#;"744447654755598336";https://twitter.com/Newsminster/status/744447654755598336
donnantwich;2016-06-19 10:25;1;7;"it reads like the terms of our surrender. # brexit";;;#;"744446022118674432";https://twitter.com/donnantwich/status/744446022118674432
matesteinforth;2016-06-19 10:25;1;1;""paranoid populism, the spirit of our age" # brexit http://www.theguardian.com/commentisfree/2016/jun/18/eu-referendum-vote-leave-campaign-poisonous?CMP=Share_iOSApp_Other …";;;#;"744446006658469890";https://twitter.com/matesteinforth/status/744446006658469890
Nolan3802;2016-06-19 09:42;1;1;"A cosa servirebbe una vittoria striminzita pro # UE Meglio un'onesta # Brexit che continuo mercanteggiare schiva problemi.";;;# #;"744435259475890176";https://twitter.com/Nolan3802/status/744435259475890176
kizamag;2016-06-19 09:31;0;0;"Wanting to leave the EU is no conspiracy. It is a political game, don't demonize your opponents. ExChange. # Brexit http://www.theguardian.com/commentisfree/2016/jun/18/eu-referendum-vote-leave-campaign-poisonous?CMP=Share_iOSApp_Other …";;;#;"744432319172382720";https://twitter.com/kizamag/status/744432319172382720
Abdelkrim;2016-06-19 09:28;0;0;"i hope that UK will be out when i come back from the # PromisedLand # Brexit Choose Values vs. Money (@Tarmac) https://www.swarmapp.com/c/agLzZsWNzJa";;@Tarmac;# #;"744431727184064512";https://twitter.com/Abdelkrim/status/744431727184064512
pdockerty;2016-06-19 09:22;0;0;"We must vote Leave to create a Britain fit for the future. http://digitaledition.telegraph.co.uk/editions/edition_Jqf9Y_2016-06-19/data/169530/index.html?share=1&WT.mc_id=tmgapp_inar_share&utm_source=tmgapp&utm_medium=inar&utm_content=share&utm_campaign=tmgapp_inar_share&Expires=1468710000&Signature=hQtMaqWc-F-4gKfAJ8ZIp~9iO378sTpXiFGV~WSVyHERa2Sl06OLxYbu4ambfdrVq-NMONpXS3zPQ3wUOL9G1RPNNja3FdlXuLQRMQNajT6pz71v1keRJhHXrpbSJbo93pfNemq1qV3v83Sy-QCxftc8xAhUYLBGrxkbLRoiB4JCcM16MIqAAIiNpiHr4pjCSCDWxHHkTm-o0TxAqGLws7xvWWvoAqKKX6OPhU~Qw1EdSWncMk6zqomXcC5RNzBhpfuW6YZhrFjUHUdUEJrkXZVFApucnG18a9OwpHMtnbumQzL8~WiRqgsW6UK~fAOzhVv-~MaCvcfcAfdfPHvXHg__&Key-Pair-Id=APKAJLCEPDGCTPVKXNOA … # Brexit # Leave # VoteLeave";;;# # #;"744430181260136448";https://twitter.com/pdockerty/status/744430181260136448
MarkAitken1;2016-06-19 09:13;3;1;"Bookies cut odds on Remain vote as experts warn Brexit polls too close to call http://www.dailyrecord.co.uk/news/politics/eu-referendum-bookies-cut-odds-8228469#ICID=sharebar_twitter …";;;#ICID;"744427995100753920";https://twitter.com/MarkAitken1/status/744427995100753920
DailyHAMPSHIRE;2016-06-19 08:49;0;0;"Brexit vote could end future football stars' Premier careers http://j.mp/24YEvyi # Hampshirepic.twitter.com/lC0zW8nKh9";;;#;"744421762486591488";https://twitter.com/DailyHAMPSHIRE/status/744421762486591488
Purfleetjohn;2016-06-19 07:42;0;1;"because they're idiots. Leave are a bunch of liars and if we vote for Brexit, we're looking at chaos.";;;;"744405049921671168";https://twitter.com/Purfleetjohn/status/744405049921671168
Arlanfor;2016-06-19 06:17;1;0;"Vote leave # Brexit pic.twitter.com/SOI8VvILAR";;;#;"744383627950194688";https://twitter.com/Arlanfor/status/744383627950194688
tom_meggle;2016-06-19 03:34;0;0;"I asked Laurent's cat if she voted for Brexit.... clever cat!! # cats # would # chose # remain @… https://www.instagram.com/p/BG0CvsbJ7Ph/";;@;# # # #;"744342589009072128";https://twitter.com/tom_meggle/status/744342589009072128
NadFiorrucci;2016-06-19 03:21;0;0;"So much scare mongering re the EU Referendum tht it's a foregone conclusion tht we're NOT gona leave EU!& I just hate the word 'Brexit'!!";;;;"744339328092999680";https://twitter.com/NadFiorrucci/status/744339328092999680
namboozle;2016-06-19 01:27;0;0;"Fuck sake, I can't even have a beer in spoons without getting Brexit propaganda in my face. @… https://www.instagram.com/p/BG0HInfhAN-/";;@;;"744310594308837376";https://twitter.com/namboozle/status/744310594308837376
Sanhou;2016-06-19 01:11;0;0;"Even the pub wants in # politicalymotivatedselfie # betterinthanout # brexit @The Three Compasses,… https://www.instagram.com/p/BG0FSonJBDS/";;@The;# # #;"744306540178509825";https://twitter.com/Sanhou/status/744306540178509825
LNACurrie;2016-06-19 01:09;20;11;"Any Leftist against # Brexit supports should read this from the Guardian economics editor defecting to # VoteLeave http://www.theguardian.com/discussion/p/4yeh2 …";;;# #;"744306123314978816";https://twitter.com/LNACurrie/status/744306123314978816
Comediandana;2016-06-19 01:00;1;2;"Just remember that the immigrants here did not enslave you, steal land, commit genocide & try to erase your culture # brexit # britainfirst";;;# #;"744303909418721281";https://twitter.com/Comediandana/status/744303909418721281
buzzcockblue;2016-06-19 00:59;0;0;"Times is remain, Sunday times brexit. just playing us. They'll have one less subscriber in morning";;;;"744303578873991172";https://twitter.com/buzzcockblue/status/744303578873991172
